gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,charges_per_month,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_61-72
0,0,0,0,-1.2816237461508113,1,1,-0.6619159924413306,-0.9906608722397386,-0.6602865993982833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1.4883673264303063,1,0,1.6865879584001846,2.505845295200936,1.6889188154707453,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,-1.1347747236443853,1,1,0.991774502730057,-0.8239006274696083,0.8728447252204308,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-1.1818034869227036,1,0,1.2343160597193124,-0.8552385780752094,1.2087512969568208,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,-1.1843997505754795,1,0,0.1865406106515157,-0.9099691053460354,0.14217376230085774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,1.0981400170241213,1,1,0.9859832219827405,1.4700822464007572,0.9931603816625132,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0.9529721094012813,1,0,1.258365630774279,1.5606537979835853,1.323670008954647,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.44204088291787524,0,1,-0.384505365357767,-0.5208603390560202,-0.44480637431784364,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,0.9174924884340284,1,1,1.1582664028500786,1.379113297588506,1.1243527794930632,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1,0,1,1,-0.18004609535067193,1,1,0.19209188311381617,-0.1664170708099384,0.12330448873184202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.1157034821478535,1,1,1.2612693854736263,-0.7658122878400966,1.6725483089962256,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.0790991140268122,1,1,0.7592897799924161,-0.787935298229984,0.6573572693607744,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.129429941102435,0,1,-1.1625634975952253,-0.953081871851061,-1.2514263674233292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,-0.8955677717569488,0,0,-0.5251711249799992,-0.7784207983560505,-0.5116995299676903,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,-1.2491121625644954,1,1,0.5749066151831365,-0.950783548502051,0.3985637559019461,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.138632145516791,1,1,0.8416546352073593,-0.8304551365541295,0.8663510158809288,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,0,-0.10268782316935328,1,1,1.246186737076042,0.3304476862940776,1.2241414130480848,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,1,1,1.400978295203069,1,0,0.3200315167032203,1.211104856487036,0.35158142697917094,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0.7652123877047087,1,0,0.49478110242114043,0.8589445410546889,0.5987118543207338,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.0284642410864921,1,1,0.27170663758181807,-0.7859670322245402,0.17163469002278658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1.2668942500882778,1,0,0.4940082361527396,-0.9593362188716557,0.6162408368169534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0.8587863674675854,1,1,1.2085940857492412,1.445855112048681,1.3082499943056816,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,0,1,0,-0.928279292714407,1,1,0.1718631092617385,-0.7298218889695212,0.0394925019927458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.6826805707234511,1,0,-0.17136984050508403,0.28578289782891425,-0.16577319233910784,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,-0.6163591361096122,0,1,-0.716830944825525,-0.6914251400623608,-0.7365709072104288,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0.20925279894316806,1,0,0.22083078519204385,0.2274805074795078,0.3088797607265728,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0.5756696807828193,1,1,1.3570571738689514,1.157826857553621,1.355847492131246,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2816237461508113,1,1,0.16427766113050515,-0.9797293546823436,0.1635353024941178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,-0.4436548845632806,1,1,1.0669492588682006,-0.1177017320366719,0.9666981418172442,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,1.3445707519576013,1,1,1.3799543543495463,2.0255611905741593,1.3438139939335805,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,-1.03676539695762,1,1,0.2962272815549242,-0.7852855285727052,0.269323101907173,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.7129572609402939,1,0,1.4554633499601233,1.447280127022586,1.5556432530983495,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,0.8410535456355571,1,1,1.1180872055206337,1.2629590132445614,1.0743466987773023,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,1.2952811596617126,1,1,1.4269155884137217,2.0391353021222005,1.429180666853817,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
1,0,0,0,-1.2494801662293498,1,0,-0.5211002664511918,-0.9725979324690044,-0.5388181986209734,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,-0.05476279843605076,1,0,0.3003465229529986,-0.03259636138725812,0.20821585382675353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,-1.1068541285808347,1,0,-0.33609305293464314,-0.8646533006286808,-0.07772368409810954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.6136638987303793,1,1,0.9889035245148037,-0.28318919958039784,0.9993661369694561,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,1,0,0,-1.1924356443256137,1,0,-0.16266740741798366,-0.9440236752188257,-0.5821440104292183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.6091884952724387,0,1,-0.6651679920116365,-0.6489900597852547,-0.6049152141190267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,-1.5033259319234724,-1.001793719226218,-1.4992811058540008,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,-1.500849093900542,-1.001760947734671,-1.4968113780826624,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0.7003566495237634,0,0,-0.3497805466481848,0.17709798005913913,-0.3498600171040326,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1,0,0,0,-0.8557220724060097,0,0,-0.6325445473583345,-0.7727030246520212,-0.5900844250349923,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,1,0,0.47845621776225544,1,1,0.5129331489761029,0.5105093862310001,0.44132601907139785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,1,-1.1801221002438036,1,0,1.0456138055277762,-0.8696300565902685,0.8626568744511822,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,0,-1.1066810310760047,1,1,0.9454927720239078,-0.787415607233076,1.0380112774146193,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,1.4872434104146,1,1,1.2946915827758838,2.25897071051486,1.4210827887567234,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,-0.2639803751859618,1,1,0.5317221690882072,-0.08375928000628577,0.537247329334382,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,-1.0078667509102535,1,0,-1.487324714579674,-0.9440578291943242,-1.5012912170152777,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.8436571820808082,1,1,1.3377014314336761,1.4298495954763164,1.3073866309104332,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
0,0,1,0,-0.8745663977648716,1,1,1.1481152576347626,-0.527500899669129,1.159773003982846,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,-0.6303319887333076,1,0,0.8577218963679265,-0.3426551949335313,0.8115126037632002,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,1,1,0,0.37536644862302626,1,1,1.2415311960590785,0.8600142392373435,1.2236455163104871,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,-1.2816237461508113,1,1,-0.6765030782909047,-0.9908538766090975,-0.6748318101436223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,-0.46001164882952555,-0.9879894393770378,-0.458961861988942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1.1702238025975233,1,0,0.8426790136138822,1.4199503480993527,0.8438360859550269,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,-1.270647976731167,1,1,0.342678385489018,-0.9670091354288558,0.35143969741470565,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2161194484580502,0,0,-1.3037674301768416,-0.981431001685947,-1.3238125290660774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2816237461508113,1,1,-0.3063320359075455,-0.9859560766422752,-0.3057234166775661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,-1.0855037945700778,1,0,0.5985545849297942,-0.7868182935940308,0.6172006111844719,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.9319241588262857,1,1,0.6474706018597819,-0.6603456231333896,0.5928201506860922,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,-1.2396793813371645,1,1,0.40028441867386455,-0.9403454583358483,0.3753389299658504,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2573937794637797,1,0,0.8852628037222965,-0.9467260876870095,0.8817882236308406,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.265495948916724,1,1,0.501799260407709,-0.9605207321825288,0.5328622883819385,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,1,0,-0.12788226035795686,1,1,1.1099986204471344,0.2849611028810102,1.1816885176638379,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2816237461508113,0,1,-0.8035437823028696,-0.9925347751253311,-0.8015078187820577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2816237461508113,1,1,-1.4968602829330366,-1.0017081710558184,-1.4928340177830117,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0.8352662786629425,1,1,1.3027213621896532,1.2785678089970434,1.1069983849989364,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1.0695175153099217,1,0,1.192666748790905,1.6227387780471338,1.2279619111889157,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,0.5068106431844549,1,1,0.7680963447544753,0.6908936112778964,0.6984922181355822,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,1,0,1.5540539456336817,1,1,1.4762417977771998,2.4224919398310036,1.51188455587474,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
1,0,0,0,-1.1042550230365624,1,0,-0.5678119977224891,-0.9021212163601635,-0.6154948087171109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0.8195737179000249,1,0,0.8792087754310157,1.149365848562842,0.9421279832419323,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.265083410063222,1,1,0.6296601230070771,-0.9565518441813224,0.6890929508922036,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,1.4160345323518473,1,1,0.7081471034388152,1.535640101685294,0.7010435940294453,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-1.1745063186531213,1,1,1.3317609532964017,-0.8514572968495451,1.1220907567939673,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,1,0,-1.2002122764736234,1,1,0.47928601295897555,-0.9080172377129953,0.42350924789995764,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,1,-1.4866983860811278,-1.0015737171619006,-1.4827012926583616,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,0,-0.5201269136415386,1,1,0.2984251300325924,-0.37770541681700565,0.27053553271239045,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,0,-0.4850715999300981,1,1,1.3522114574505284,-0.008179596311058406,1.5281765440602835,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,1,1,0,0.6770167880244081,1,0,0.8350477722872272,0.9913736050922854,0.9225875881293687,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0.06166550352279012,1,1,0.22355991759087135,0.07047237781160955,0.24712122540534748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,1,1.3235432835192036,1,0,0.6589309202881095,1.3802504602757244,0.6230815933711454,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0.3810264259935698,1,1,1.2135469132224779,0.8391570134455378,1.1841601546468177,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
1,0,0,0,-1.2816237461508113,0,0,-0.9651533719026959,-0.9946730608147893,-0.9626534762106685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,-1.1451840505937652,1,1,0.7179412754121197,-0.8590494180097953,0.5924234524871017,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0.4256153110462738,1,0,0.12300585017927722,0.2741973564851122,0.12622083437058385,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
1,0,0,0,-0.06973349652974252,1,1,0.8140790037164533,0.21800440558098788,0.863447910772925,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.020861800291205157,1,0,0.18161181603660848,0.015424032095788742,0.1739063409785602,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,0,0.521612251744092,1,1,0.7678949971542358,0.7057455956816653,0.682554686797203,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2283752103420833,1,1,0.4933776879150603,-0.9276324976308569,0.5187430056189103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.937691318721029,1,1,1.17497663900254,-0.5739040424192191,1.3278232436286777,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,0.29955223422485006,1,0,0.3421052266244236,0.3312749260058521,0.3906615751761984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,1,0,0,-0.45442285163164675,1,1,1.1193072476077401,-0.07381742455735713,1.151840393320736,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.2734166697537037,1,0,0.4944977182075457,-0.9683934261378734,0.4859693706849894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,-1.0023621051555711,1,1,0.52048424747787,-0.72244737350597,0.5943866750979004,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2341311633427579,1,1,-0.5640064536607305,-0.966454522651942,-0.6195303895417341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2816237461508113,1,1,-1.4973304398505585,-1.0017143917869709,-1.4933028250224603,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2816237461508113,1,1,-0.5762358997396796,-0.9895272234473059,-0.5748524682855173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,-0.7762127103227515,1,1,1.1796907444118176,-0.40285246186027357,1.2497118794913498,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,0,0,0,-1.172190244329325,1,0,-1.4844904349147934,-0.9782650854194748,-1.4882741635717203,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0,0,-1.2816237461508113,1,1,0.337254832127612,-0.9774406624688311,0.3360159084376895,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,-0.8881979999299875,1,1,1.0649853058090673,-0.5958242417810161,0.7912211857761219,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.1711153404720982,1,1,0.6596465760929655,-0.8790268252692152,0.5206893663481486,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,-1.0190520069995697,1,1,1.1997045140151237,-0.6759781440941396,1.2248292238682839,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0.32151096252952577,0,1,-0.4900528166462996,-0.11745053542792032,-0.47984421414623246,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,-1.1217821565527761,1,0,0.44281446333230373,-0.8406430286091562,0.4129923545973891,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2805878763838516,1,1,0.48892732026574975,-0.9746981126870617,0.48121148020717786,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,1.337960343548792,1,0,1.4202278326513844,2.0424955546294092,1.3718283917855667,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,-1.2816237461508113,1,1,0.14667250356636527,-0.9799622917040468,0.145980684003764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.07334184405161895,1,1,0.32382718007466615,0.12126822123886202,0.33573015781627424,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.40790513983331367,1,1,-0.2228249504417378,0.10070822636032147,-0.18005905455768212,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1.2684807045270097,0,0,-1.277546709841311,-0.9923207573403904,-1.1892160445271214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,0,1,-1.3542127952181449,-0.9998207763636272,-1.3505960277894984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.6782439151299722,1,1,0.23590607594160143,-0.5273929616027184,0.1283739965794856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,-1.249787487849025,1,0,0.19074722621632165,-0.9553418323184022,0.1808713773021232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.11239182269516272,1,1,0.6456664330474967,0.08762887142067259,0.6371630424321038,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,-0.20053524368252307,1,1,0.49546334485994087,-0.045904673835334066,0.4911561262328559,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,1,0,-0.5253787197045924,1,0,0.8752498048896498,-0.1750263009806867,1.0650769355950191,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,1,0,-1.044114751623234,1,1,0.13501257937489783,-0.7931476728441113,0.24421614328966035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2002122764736234,1,1,1.0044917139098342,-0.8753198942536837,1.244889186962998,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,1,0,-1.2816237461508113,1,1,0.4348110908509684,-0.976149877977256,0.4332921126974633,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0.2387746950058975,1,1,1.1493416914396657,0.6709479671986759,1.1525171933009506,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0,1,0,1.4049547531963917,1,0,0.7627898562460971,1.6035316157516775,0.791490358695124,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,-0.757340986829131,1,0,-1.497106565741326,-0.8897893698936498,-1.4944103103853474,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,-1.241868575553278,1,0,0.0405670934241725,-0.9692953479770913,-0.5778558039202482,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0.0736124452853556,1,1,1.0427515590907974,0.4242825632449959,1.0031592380851675,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,-0.981395789068426,1,1,0.7601322656249413,-0.6922760212996212,0.7340068462842616,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0.21070256736101517,1,1,0.3160315242612543,0.24238083830889454,0.34348422634818404,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1.440932966316633,1,1,1.0407859697602628,1.8671593741078485,1.0457708554784364,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1,0,1,0,-0.9278326278229019,1,1,0.1781968581829002,-0.6965439420657316,0.28775440192396123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1.2852025456820848,1,1,1.2905180502590308,1.9598711914272646,1.3436951561021762,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1.183433396784646,1,1,1.5281241565073678,2.013728425970947,1.5554482290343816,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
0,0,0,0,0.346605647392948,1,1,1.3517227685949447,0.9235994312482185,1.4062125485339392,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,-0.9966836022806536,1,0,0.32044291998439384,-0.7408761005094614,0.3903971073200171,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,-0.25877432767186004,1,0,0.6264782013695832,-0.09565864504042887,0.4889976236422925,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
